net,length_um
_13417_,9.86µm
_14138_,9.86µm
_14691_,9.86µm
mantisaB[0],9.85µm
_01079_,9.84µm
_01669_,9.84µm
_03744_,9.84µm
_06095_,9.84µm
_07527_,9.84µm
_08514_,9.84µm
_10845_,9.84µm
_11891_,9.84µm
signA2,9.84µm
_01006_,9.82µm
_02111_,9.82µm
_02338_,9.82µm
_02433_,9.82µm
_02789_,9.82µm
_03447_,9.82µm
_04322_,9.82µm
_10511_,9.82µm
_11482_,9.82µm
_11824_,9.82µm
_11857_,9.82µm
_12920_,9.82µm
_13729_,9.82µm
_14287_,9.82µm
_14499_,9.82µm
_03520_,9.81µm
_01028_,9.8µm
_01546_,9.8µm
_03356_,9.8µm
_07028_,9.8µm
_10508_,9.8µm
_11299_,9.8µm
net125,9.8µm
_02796_,9.79µm
_01126_,9.78µm
_02600_,9.78µm
_03362_,9.78µm
_03365_,9.78µm
_03448_,9.78µm
_03584_,9.78µm
_05443_,9.78µm
_06534_,9.78µm
_07441_,9.78µm
_07473_,9.78µm
_08034_,9.78µm
_08735_,9.78µm
_08893_,9.78µm
_10064_,9.78µm
_10457_,9.78µm
_13062_,9.78µm
_14336_,9.78µm
_14619_,9.78µm
_08985_,9.775µm
_00458_,9.76µm
_01909_,9.76µm
_02849_,9.76µm
_04628_,9.76µm
_09043_,9.76µm
_09439_,9.76µm
_11121_,9.76µm
_13053_,9.76µm
_01636_,9.74µm
_03275_,9.74µm
_04256_,9.74µm
_05164_,9.74µm
_06181_,9.74µm
_07193_,9.74µm
_08169_,9.74µm
_09570_,9.74µm
_10198_,9.74µm
_13328_,9.74µm
net1260,9.74µm
_12031_,9.73µm
_10545_,9.725µm
_01702_,9.72µm
_09285_,9.72µm
_09623_,9.71µm
_00315_,9.7µm
_00833_,9.7µm
_00930_,9.7µm
_01305_,9.7µm
_01995_,9.7µm
_03585_,9.7µm
_03844_,9.7µm
_04911_,9.7µm
_05316_,9.7µm
_05856_,9.7µm
_07201_,9.7µm
_07888_,9.7µm
_09236_,9.7µm
_10346_,9.7µm
_10864_,9.7µm
_11347_,9.7µm
_11863_,9.7µm
_12741_,9.7µm
_13200_,9.7µm
_13301_,9.7µm
_09394_,9.68µm
_11987_,9.68µm
mantisa[19],9.67µm
_03410_,9.66µm
_04334_,9.66µm
_07064_,9.66µm
_07703_,9.66µm
_08778_,9.66µm
_08974_,9.66µm
_09052_,9.66µm
_00468_,9.64µm
_03390_,9.64µm
_05224_,9.64µm
_06106_,9.64µm
_13165_,9.64µm
_13806_,9.64µm
mantisaA[6],9.64µm
_01236_,9.62µm
_05207_,9.62µm
_08265_,9.62µm
_09203_,9.62µm
_13005_,9.62µm
_13309_,9.62µm
_13539_,9.62µm
_14184_,9.62µm
_02471_,9.6µm
_03803_,9.6µm
_04418_,9.6µm
_04795_,9.6µm
_05925_,9.6µm
_07097_,9.6µm
_09114_,9.6µm
_09144_,9.6µm
_11714_,9.6µm
_13977_,9.6µm
_00409_,9.595µm
_01658_,9.585µm
_00436_,9.58µm
_00637_,9.58µm
_00641_,9.58µm
_01031_,9.58µm
_01050_,9.58µm
_01416_,9.58µm
_02453_,9.58µm
_03720_,9.58µm
_04310_,9.58µm
_04555_,9.58µm
_05965_,9.58µm
_06147_,9.58µm
_06213_,9.58µm
_06226_,9.58µm
_07110_,9.58µm
_08056_,9.58µm
_08220_,9.58µm
_08708_,9.58µm
_10890_,9.58µm
_11825_,9.58µm
_13346_,9.58µm
_13804_,9.58µm
_01699_,9.56µm
_06613_,9.56µm
_08613_,9.56µm
_09530_,9.56µm
_11967_,9.56µm
_01239_,9.54µm
_02297_,9.54µm
_03397_,9.54µm
_09050_,9.54µm
_09143_,9.54µm
_12033_,9.54µm
_14589_,9.54µm
_01039_,9.52µm
_03111_,9.52µm
_03395_,9.52µm
_07618_,9.52µm
_07669_,9.52µm
_08555_,9.52µm
_10837_,9.52µm
_13373_,9.52µm
_09201_,9.515µm
_03669_,9.5µm
_03777_,9.5µm
_04755_,9.5µm
_08883_,9.5µm
_10273_,9.5µm
_14696_,9.5µm
_09066_,9.495µm
_04459_,9.48µm
_05099_,9.48µm
_10368_,9.48µm
_11812_,9.48µm
_13256_,9.48µm
_13258_,9.48µm
_14612_,9.48µm
net53,9.48µm
_06922_,9.475µm
_03281_,9.47µm
_10424_,9.47µm
_00416_,9.46µm
_01025_,9.46µm
_03860_,9.46µm
_08691_,9.46µm
_12555_,9.46µm
mantisaA[18],9.45µm
_00543_,9.44µm
_02538_,9.44µm
_02539_,9.44µm
_03272_,9.44µm
_05795_,9.44µm
_06013_,9.44µm
_07825_,9.44µm
_11251_,9.44µm
_11559_,9.44µm
_11685_,9.44µm
_03367_,9.43µm
_01921_,9.42µm
_02456_,9.42µm
_03979_,9.42µm
_04381_,9.42µm
_06656_,9.42µm
_07899_,9.42µm
_08656_,9.42µm
_11869_,9.42µm
_13733_,9.42µm
_00161_,9.4µm
_01010_,9.4µm
_01893_,9.4µm
_02504_,9.4µm
_03800_,9.4µm
_04111_,9.4µm
_05581_,9.4µm
_06016_,9.4µm
_09442_,9.4µm
_12706_,9.4µm
_00475_,9.38µm
_01255_,9.38µm
_02446_,9.38µm
_05248_,9.38µm
_05583_,9.38µm
_08133_,9.38µm
_08716_,9.38µm
_09900_,9.38µm
_10966_,9.38µm
_13189_,9.38µm
_13713_,9.37µm
_00126_,9.365µm
_10364_,9.365µm
_00476_,9.36µm
_00529_,9.36µm
_01323_,9.36µm
_01775_,9.36µm
_02308_,9.36µm
_02745_,9.36µm
_02963_,9.36µm
_04128_,9.36µm
_04976_,9.36µm
_05092_,9.36µm
_06306_,9.36µm
_09069_,9.36µm
_09165_,9.36µm
_09526_,9.36µm
_09596_,9.36µm
_09631_,9.36µm
_09644_,9.36µm
_10719_,9.36µm
_10817_,9.36µm
_12271_,9.36µm
_12359_,9.36µm
_12528_,9.36µm
_14650_,9.36µm
net1257,9.36µm
net1264,9.36µm
_00399_,9.355µm
_05528_,9.34µm
_10772_,9.34µm
_12025_,9.34µm
_12976_,9.34µm
_13021_,9.34µm
_14170_,9.34µm
_00388_,9.335µm
_00926_,9.325µm
_00894_,9.32µm
_02839_,9.32µm
_05157_,9.32µm
_05179_,9.32µm
_05911_,9.32µm
_06258_,9.32µm
_06571_,9.32µm
_08962_,9.32µm
_09388_,9.32µm
_11684_,9.32µm
_11833_,9.32µm
_11927_,9.32µm
_12078_,9.32µm
_12096_,9.32µm
_12306_,9.32µm
_12623_,9.32µm
_00116_,9.315µm
_01082_,9.3µm
_02483_,9.3µm
_05849_,9.3µm
_10178_,9.3µm
_10758_,9.29µm
_00975_,9.28µm
_02350_,9.28µm
_03053_,9.28µm
_05342_,9.28µm
_07793_,9.28µm
_08363_,9.28µm
_08391_,9.28µm
_08880_,9.28µm
_11199_,9.28µm
_11586_,9.28µm
_14241_,9.28µm
_14375_,9.28µm
_14675_,9.28µm
expmiddled\[0\],9.28µm
_00437_,9.27µm
_02894_,9.26µm
_03454_,9.26µm
_06748_,9.26µm
_12539_,9.26µm
_13382_,9.26µm
_14664_,9.26µm
_01749_,9.24µm
_02385_,9.24µm
_03652_,9.24µm
_04934_,9.24µm
_07046_,9.24µm
_07227_,9.24µm
_07254_,9.24µm
_07411_,9.24µm
_08940_,9.24µm
_09357_,9.24µm
_10727_,9.24µm
_10825_,9.24µm
_11348_,9.24µm
_11564_,9.24µm
_12074_,9.24µm
_14119_,9.24µm
net1175,9.24µm
net1203,9.24µm
_04388_,9.22µm
_12503_,9.22µm
_09360_,9.215µm
mantisa[15],9.21µm
_00492_,9.2µm
_04409_,9.2µm
_05567_,9.2µm
_07507_,9.2µm
_07894_,9.2µm
_10693_,9.2µm
_11032_,9.2µm
_00233_,9.18µm
_06221_,9.18µm
_06495_,9.18µm
_07090_,9.18µm
net28,9.18µm
_08006_,9.175µm
_01566_,9.16µm
_02891_,9.16µm
_03035_,9.16µm
_03497_,9.16µm
_04141_,9.16µm
_04302_,9.16µm
_05172_,9.16µm
_05506_,9.16µm
_05783_,9.16µm
_07477_,9.16µm
_10077_,9.16µm
_10122_,9.16µm
_11023_,9.16µm
_12701_,9.16µm
_13288_,9.16µm
_13968_,9.16µm
_14561_,9.16µm
_09516_,9.145µm
_09330_,9.14µm
_09380_,9.14µm
_10520_,9.14µm
_11353_,9.14µm
_03411_,9.12µm
_04868_,9.12µm
_06768_,9.12µm
_08316_,9.12µm
_08842_,9.12µm
_08977_,9.12µm
_09042_,9.12µm
_09838_,9.12µm
_11938_,9.12µm
_04464_,9.1µm
_11092_,9.1µm
_14305_,9.1µm
_13766_,9.085µm
_00794_,9.08µm
_01945_,9.08µm
_06124_,9.08µm
_06849_,9.08µm
_08481_,9.08µm
_08714_,9.08µm
_10146_,9.08µm
_11653_,9.08µm
_00674_,9.06µm
_03345_,9.06µm
_04131_,9.06µm
_05366_,9.06µm
_06713_,9.06µm
_09342_,9.06µm
_00959_,9.04µm
_01969_,9.04µm
_02063_,9.04µm
_02531_,9.04µm
_02976_,9.04µm
_04000_,9.04µm
_04163_,9.04µm
_04553_,9.04µm
_05526_,9.04µm
_06733_,9.04µm
_07275_,9.04µm
_08911_,9.04µm
_08916_,9.04µm
_10268_,9.04µm
_11415_,9.04µm
_11467_,9.04µm
_12654_,9.04µm
_12695_,9.04µm
_14021_,9.04µm
_00596_,9.02µm
_00731_,9.02µm
_02209_,9.02µm
_03725_,9.02µm
_06237_,9.02µm
_06694_,9.02µm
_07307_,9.02µm
_09767_,9.02µm
_10963_,9.02µm
_11101_,9.02µm
_11529_,9.02µm
_12642_,9.02µm
_13359_,9.02µm
_14571_,9.02µm
expmiddled\[2\],9.02µm
four_man\[32\],9.02µm
_08419_,9.01µm
_01226_,9µm
_02502_,9µm
_03329_,9µm
_09635_,9µm
_10023_,9µm
_10653_,9µm
_14445_,9µm
_01450_,8.995µm
_00248_,8.985µm
_07645_,8.985µm
_00681_,8.98µm
_01434_,8.98µm
_03559_,8.98µm
_03675_,8.98µm
_04631_,8.98µm
_08783_,8.98µm
_10294_,8.98µm
_10960_,8.98µm
_12333_,8.98µm
_12341_,8.98µm
_12748_,8.98µm
_13678_,8.98µm
_13687_,8.98µm
_14298_,8.98µm
_00319_,8.96µm
_04667_,8.96µm
_05393_,8.96µm
_06805_,8.96µm
_10223_,8.96µm
_12850_,8.96µm
_13603_,8.96µm
_13787_,8.96µm
_01519_,8.94µm
_03228_,8.94µm
_03953_,8.94µm
_04105_,8.94µm
_04786_,8.94µm
_05404_,8.94µm
_08175_,8.94µm
_09978_,8.94µm
_10732_,8.94µm
_11149_,8.94µm
_11580_,8.93µm
_00649_,8.92µm
_02533_,8.92µm
_08968_,8.92µm
_09398_,8.92µm
_10016_,8.92µm
_11185_,8.92µm
_11694_,8.92µm
_13454_,8.92µm
_00658_,8.9µm
_03534_,8.9µm
_03962_,8.9µm
_05232_,8.9µm
_05419_,8.9µm
_06005_,8.9µm
_06818_,8.9µm
_07552_,8.9µm
_08149_,8.9µm
_08255_,8.9µm
_08808_,8.9µm
_10615_,8.9µm
_11259_,8.9µm
_11331_,8.9µm
_12798_,8.9µm
_13518_,8.9µm
_07659_,8.88µm
_10778_,8.88µm
_12206_,8.88µm
_13669_,8.88µm
_14325_,8.88µm
mantisa[21],8.87µm
_11851_,8.865µm
_00781_,8.86µm
_02996_,8.86µm
_04018_,8.86µm
_04336_,8.86µm
_05565_,8.86µm
_06576_,8.86µm
_12767_,8.86µm
_14268_,8.86µm
_07353_,8.85µm
_10068_,8.84µm
_01044_,8.83µm
_00614_,8.82µm
_00685_,8.82µm
_01877_,8.82µm
_02346_,8.82µm
_03594_,8.82µm
_03876_,8.82µm
_04504_,8.82µm
_05377_,8.82µm
_05459_,8.82µm
_05862_,8.82µm
_05936_,8.82µm
_06971_,8.82µm
_08740_,8.82µm
_11204_,8.82µm
_11504_,8.82µm
_11852_,8.82µm
_12180_,8.82µm
_13167_,8.82µm
_14367_,8.82µm
_02053_,8.8µm
_06561_,8.8µm
_07089_,8.8µm
_11871_,8.8µm
_11883_,8.8µm
_12352_,8.8µm
_13013_,8.8µm
_13360_,8.8µm
_02899_,8.79µm
_00122_,8.785µm
_01220_,8.78µm
_02254_,8.78µm
_02380_,8.78µm
_03134_,8.78µm
_03136_,8.78µm
_03274_,8.78µm
_05226_,8.78µm
_05478_,8.78µm
_05531_,8.78µm
_06228_,8.78µm
_06332_,8.78µm
_06692_,8.78µm
_06833_,8.78µm
_06958_,8.78µm
_08690_,8.78µm
_09386_,8.78µm
_11789_,8.78µm
_12711_,8.78µm
_13985_,8.78µm
net1253,8.78µm
_04496_,8.775µm
net1209,8.765µm
_05868_,8.76µm
_07596_,8.76µm
_08822_,8.76µm
_09525_,8.76µm
_10255_,8.76µm
_11308_,8.76µm
net1179,8.76µm
_05669_,8.74µm
_07692_,8.74µm
_10994_,8.74µm
_03089_,8.72µm
_05082_,8.72µm
_13329_,8.72µm
mantisaB[16],8.72µm
mantisaB[17],8.72µm
mantisaB[18],8.72µm
mantisaB[20],8.72µm
mantisaB[21],8.72µm
mantisaB[22],8.72µm
_05790_,8.715µm
_02777_,8.71µm
_00498_,8.7µm
_00591_,8.7µm
_02034_,8.7µm
_02306_,8.7µm
_03712_,8.7µm
_05764_,8.7µm
_05917_,8.7µm
_07008_,8.7µm
_07426_,8.7µm
_09612_,8.7µm
_09737_,8.7µm
_10038_,8.7µm
_10509_,8.7µm
_10750_,8.7µm
_11654_,8.7µm
_11696_,8.7µm
_11952_,8.7µm
_13394_,8.7µm
_02876_,8.69µm
_02784_,8.68µm
_04279_,8.68µm
_10976_,8.68µm
_00733_,8.67µm
_01214_,8.66µm
_01534_,8.66µm
_03911_,8.66µm
_06721_,8.66µm
_07274_,8.66µm
_07524_,8.66µm
_08281_,8.66µm
_08483_,8.66µm
_08998_,8.66µm
_10278_,8.66µm
_11370_,8.66µm
_11553_,8.66µm
_12109_,8.66µm
_12886_,8.66µm
_10308_,8.65µm
_03687_,8.64µm
_05500_,8.64µm
_06382_,8.64µm
_08955_,8.64µm
_10920_,8.64µm
_12846_,8.635µm
_02230_,8.62µm
_02469_,8.62µm
_03487_,8.62µm
_04155_,8.62µm
_06117_,8.62µm
_06450_,8.62µm
_07907_,8.62µm
_08298_,8.62µm
_09721_,8.62µm
_09867_,8.62µm
_10831_,8.62µm
_11228_,8.62µm
_12544_,8.62µm
_13027_,8.62µm
_13637_,8.62µm
_13646_,8.62µm
_01349_,8.6µm
_05155_,8.6µm
_06006_,8.6µm
_07313_,8.6µm
_09089_,8.6µm
_09889_,8.6µm
_13095_,8.6µm
_14365_,8.6µm
mantisaA0\[10\],8.6µm
signA3,8.6µm
_03047_,8.58µm
_03739_,8.58µm
_04397_,8.58µm
_04424_,8.58µm
_04469_,8.58µm
_05147_,8.58µm
_05920_,8.58µm
_05944_,8.58µm
_06465_,8.58µm
_06652_,8.58µm
_07131_,8.58µm
_07724_,8.58µm
_08066_,8.58µm
_08758_,8.58µm
_10593_,8.58µm
_11253_,8.58µm
_11934_,8.58µm
_12456_,8.58µm
_14618_,8.58µm
_14688_,8.58µm
_00343_,8.575µm
_01143_,8.56µm
_01212_,8.56µm
_01269_,8.56µm
_02715_,8.56µm
_02720_,8.56µm
_03416_,8.56µm
_04490_,8.56µm
_04572_,8.56µm
_06566_,8.56µm
_06776_,8.56µm
_07650_,8.56µm
_09828_,8.56µm
_10866_,8.56µm
_11894_,8.56µm
_13768_,8.56µm
mantisaB0\[18\],8.56µm
_03797_,8.54µm
_04059_,8.54µm
_07120_,8.54µm
_07683_,8.54µm
_12818_,8.54µm
_14659_,8.54µm
mantisaB0\[17\],8.54µm
net927,8.54µm
mantisa[2],8.53µm
_00143_,8.525µm
_00514_,8.52µm
_01015_,8.52µm
_03059_,8.52µm
_04419_,8.52µm
_04672_,8.52µm
_04929_,8.52µm
_05867_,8.52µm
_07476_,8.52µm
_08266_,8.52µm
_08946_,8.52µm
_10826_,8.52µm
_12365_,8.52µm
_14068_,8.52µm
_01741_,8.5µm
_01811_,8.5µm
_02485_,8.5µm
_02651_,8.5µm
_09076_,8.5µm
_10974_,8.49µm
_00261_,8.48µm
_00363_,8.48µm
_04416_,8.48µm
_04900_,8.48µm
_05876_,8.48µm
_07269_,8.48µm
_09725_,8.48µm
_10245_,8.48µm
_10285_,8.48µm
_11027_,8.48µm
_11139_,8.48µm
_12073_,8.48µm
_12872_,8.48µm
_12900_,8.48µm
_13675_,8.48µm
_14592_,8.48µm
_00454_,8.46µm
_00726_,8.46µm
_00768_,8.46µm
_00874_,8.46µm
_01498_,8.46µm
_03845_,8.46µm
_03894_,8.46µm
_05857_,8.46µm
_06555_,8.46µm
_08128_,8.46µm
_08926_,8.46µm
_09305_,8.46µm
_11110_,8.46µm
_11436_,8.46µm
_12076_,8.455µm
_02229_,8.45µm
_00405_,8.44µm
_00648_,8.44µm
_02437_,8.44µm
_03437_,8.44µm
_03511_,8.44µm
_05438_,8.44µm
_05978_,8.44µm
_06019_,8.44µm
_06079_,8.44µm
_06094_,8.44µm
_06423_,8.44µm
_07788_,8.44µm
_10161_,8.44µm
_11780_,8.44µm
_11826_,8.44µm
_12002_,8.44µm
_12199_,8.44µm
_12894_,8.44µm
_12918_,8.44µm
_13004_,8.44µm
_13854_,8.44µm
_14237_,8.44µm
net1187,8.44µm
_09698_,8.42µm
net122,8.42µm
_01852_,8.4µm
_02299_,8.4µm
_02383_,8.4µm
_03851_,8.4µm
_04183_,8.4µm
_06990_,8.4µm
_07419_,8.4µm
_10969_,8.4µm
_11191_,8.4µm
_11444_,8.4µm
_11849_,8.4µm
_13179_,8.4µm
_14219_,8.4µm
_00435_,8.38µm
_08669_,8.38µm
_13074_,8.38µm
_00995_,8.36µm
_01174_,8.36µm
_01253_,8.36µm
_02241_,8.36µm
_02371_,8.36µm
_04542_,8.36µm
_05267_,8.36µm
_06316_,8.36µm
_08024_,8.36µm
_08852_,8.36µm
_10151_,8.36µm
_10179_,8.36µm
_10701_,8.36µm
_12434_,8.36µm
_13150_,8.36µm
_13665_,8.36µm
_14002_,8.36µm
_02690_,8.34µm
_05725_,8.34µm
_06022_,8.34µm
_06514_,8.34µm
_09660_,8.34µm
_12772_,8.34µm
_12870_,8.34µm
_13025_,8.34µm
_13812_,8.34µm
_05427_,8.335µm
_05666_,8.32µm
_05715_,8.32µm
_06867_,8.32µm
_07964_,8.32µm
_09059_,8.32µm
_09512_,8.32µm
_10607_,8.32µm
_11757_,8.32µm
_12364_,8.32µm
_13596_,8.32µm
_14226_,8.32µm
_03458_,8.3µm
_04396_,8.3µm
_05866_,8.3µm
_12348_,8.3µm
_01659_,8.28µm
_02287_,8.28µm
_02814_,8.28µm
_03070_,8.28µm
_03172_,8.28µm
_07195_,8.28µm
_10221_,8.28µm
_10594_,8.28µm
_13237_,8.28µm
_03852_,8.26µm
_05498_,8.26µm
_05702_,8.26µm
_07667_,8.25µm
exp[6],8.25µm
_02810_,8.24µm
_03324_,8.24µm
_03977_,8.24µm
_04726_,8.24µm
_05260_,8.24µm
_05691_,8.24µm
_06250_,8.24µm
_06542_,8.24µm
_06991_,8.24µm
_07425_,8.24µm
_07680_,8.24µm
_07795_,8.24µm
_08325_,8.24µm
_09252_,8.24µm
_09808_,8.24µm
_11266_,8.24µm
_12998_,8.24µm
_01550_,8.22µm
_02450_,8.22µm
_04287_,8.22µm
_05579_,8.22µm
_05658_,8.22µm
_07518_,8.22µm
_09500_,8.22µm
_13249_,8.22µm
_14559_,8.22µm
net163,8.22µm
_00611_,8.2µm
_03512_,8.2µm
_03949_,8.2µm
_06435_,8.2µm
_06651_,8.2µm
_07385_,8.2µm
_07856_,8.2µm
_09019_,8.2µm
_09568_,8.2µm
_10562_,8.2µm
_10913_,8.2µm
_11464_,8.2µm
_12597_,8.2µm
_12786_,8.2µm
_12815_,8.2µm
_12957_,8.2µm
_13749_,8.2µm
_14156_,8.2µm
_14655_,8.2µm
_05287_,8.18µm
_06508_,8.18µm
_06665_,8.18µm
_10614_,8.18µm
_10997_,8.18µm
_00854_,8.16µm
_00968_,8.16µm
_01453_,8.16µm
_02829_,8.16µm
_04014_,8.16µm
_05083_,8.16µm
_07162_,8.16µm
_10435_,8.16µm
_11351_,8.16µm
_11882_,8.16µm
_13537_,8.16µm
_13739_,8.16µm
_01185_,8.14µm
_01675_,8.14µm
_03992_,8.14µm
_04273_,8.14µm
_04864_,8.14µm
_05002_,8.14µm
_06123_,8.14µm
_06163_,8.14µm
_06857_,8.14µm
_07487_,8.14µm
_07870_,8.14µm
_07889_,8.14µm
_09413_,8.14µm
_09827_,8.14µm
_13626_,8.14µm
_13800_,8.14µm
four_man\[24\],8.14µm
_00546_,8.12µm
_01064_,8.12µm
_01473_,8.12µm
_01736_,8.12µm
_02517_,8.12µm
_03528_,8.12µm
_03600_,8.12µm
_03705_,8.12µm
_06048_,8.12µm
_07093_,8.12µm
_07502_,8.12µm
_07562_,8.12µm
_08453_,8.12µm
_10657_,8.12µm
_11794_,8.12µm
_11843_,8.12µm
_13057_,8.12µm
_06191_,8.11µm
_14631_,8.105µm
_01785_,8.1µm
_04784_,8.1µm
_05061_,8.1µm
_05420_,8.1µm
_05726_,8.1µm
_06364_,8.1µm
_07332_,8.1µm
_08161_,8.1µm
_08542_,8.1µm
_10544_,8.1µm
_10768_,8.1µm
_11049_,8.1µm
_11091_,8.1µm
_11958_,8.1µm
_12214_,8.1µm
_12743_,8.1µm
_13451_,8.1µm
_14150_,8.1µm
_14460_,8.1µm
_14528_,8.1µm
four_man\[27\],8.1µm
four_man\[34\],8.1µm
net1087,8.1µm
_02686_,8.08µm
_03226_,8.08µm
_10244_,8.08µm
_10382_,8.08µm
_12039_,8.08µm
_00108_,8.065µm
_00638_,8.06µm
_01038_,8.06µm
_01274_,8.06µm
_02655_,8.06µm
_03948_,8.06µm
_04276_,8.06µm
_06678_,8.06µm
_06918_,8.06µm
_07743_,8.06µm
_08009_,8.06µm
_09534_,8.06µm
_09633_,8.06µm
_10896_,8.06µm
_11686_,8.06µm
_12349_,8.06µm
_13008_,8.06µm
_13063_,8.06µm
_00551_,8.04µm
_01252_,8.04µm
_02639_,8.04µm
_03461_,8.04µm
_04638_,8.04µm
_07009_,8.04µm
_07682_,8.04µm
_08953_,8.04µm
_09163_,8.04µm
_13445_,8.04µm
_13629_,8.04µm
_14169_,8.04µm
_14351_,8.04µm
mantisaBshift\[5\],8.04µm
mantisa[13],8.04µm
_00536_,8.02µm
_01084_,8.02µm
_02549_,8.02µm
_05379_,8.02µm
_05627_,8.02µm
_05727_,8.02µm
_06197_,8.02µm
_06784_,8.02µm
_07003_,8.02µm
_07157_,8.02µm
_07468_,8.02µm
_08029_,8.02µm
_09866_,8.02µm
_10841_,8.02µm
_11743_,8.02µm
_12633_,8.02µm
_12984_,8.02µm
_13307_,8.02µm
_13572_,8.02µm
_13791_,8.02µm
_14350_,8.02µm
expmiddleb\[6\],8.02µm
expb[7],8.01µm
mantisaB[7],8.01µm
_00660_,8µm
_00863_,8µm
_05606_,8µm
_06288_,8µm
_06632_,8µm
_06743_,8µm
_08476_,8µm
_11316_,8µm
_11655_,8µm
_13269_,8µm
_13316_,8µm
_14412_,8µm
net34,8µm
_00124_,7.985µm
_00265_,7.98µm
_01016_,7.98µm
_01052_,7.98µm
_01627_,7.98µm
_03244_,7.98µm
_03423_,7.98µm
_04024_,7.98µm
_06405_,7.98µm
_06634_,7.98µm
_07047_,7.98µm
_07219_,7.98µm
_07990_,7.98µm
_08150_,7.98µm
_08522_,7.98µm
_09329_,7.98µm
_09390_,7.98µm
_10505_,7.98µm
_11053_,7.98µm
_11453_,7.98µm
_12100_,7.98µm
_13568_,7.98µm
_13869_,7.98µm
_14335_,7.98µm
_02924_,7.96µm
_03676_,7.96µm
_04524_,7.96µm
_05638_,7.96µm
_08487_,7.96µm
_09608_,7.96µm
_14578_,7.96µm
_01993_,7.94µm
_05446_,7.94µm
_06127_,7.94µm
_06311_,7.94µm
_07230_,7.94µm
_09367_,7.94µm
_09878_,7.94µm
_10877_,7.94µm
_11247_,7.94µm
_11335_,7.94µm
_12368_,7.94µm
_13198_,7.94µm
expa[3],7.93µm
_01182_,7.92µm
_06138_,7.92µm
_09911_,7.92µm
_10879_,7.92µm
_13068_,7.92µm
_13175_,7.92µm
_02460_,7.9µm
_02500_,7.9µm
_03648_,7.9µm
_04021_,7.9µm
_04364_,7.9µm
_08376_,7.9µm
_09035_,7.9µm
_10313_,7.9µm
_11721_,7.9µm
_11784_,7.9µm
_12525_,7.9µm
_13154_,7.9µm
_13352_,7.9µm
_13635_,7.9µm
_14432_,7.9µm
_11886_,7.89µm
_13559_,7.89µm
_01095_,7.88µm
_02029_,7.88µm
_05070_,7.88µm
_05096_,7.88µm
_08513_,7.88µm
_09239_,7.88µm
_14214_,7.88µm
_08503_,7.87µm
_11222_,7.87µm
_02572_,7.86µm
_06658_,7.86µm
_07633_,7.86µm
_08504_,7.86µm
_10260_,7.86µm
_10613_,7.86µm
_10679_,7.86µm
_11297_,7.86µm
_11693_,7.86µm
_12279_,7.86µm
_01536_,7.84µm
_03728_,7.84µm
_04574_,7.84µm
_06579_,7.84µm
_13393_,7.84µm
_00447_,7.82µm
_03202_,7.82µm
_04881_,7.82µm
_05682_,7.82µm
_05822_,7.82µm
_06145_,7.82µm
_13317_,7.82µm
_02106_,7.815µm
_12784_,7.815µm
_06791_,7.81µm
_04293_,7.8µm
_08423_,7.8µm
_09735_,7.8µm
_12750_,7.8µm
_09782_,7.79µm
exp[7],7.79µm
_01069_,7.78µm
_01598_,7.78µm
_01746_,7.78µm
_01792_,7.78µm
_02213_,7.78µm
_02374_,7.78µm
_02774_,7.78µm
_05370_,7.78µm
_05387_,7.78µm
_05916_,7.78µm
_06301_,7.78µm
_06367_,7.78µm
_06872_,7.78µm
_08712_,7.78µm
_09875_,7.78µm
_10931_,7.78µm
_13421_,7.78µm
_13710_,7.78µm
net204,7.78µm
_03826_,7.76µm
_06241_,7.76µm
_09341_,7.76µm
_10935_,7.76µm
_02702_,7.74µm
_04476_,7.74µm
_04481_,7.74µm
_04853_,7.74µm
_04884_,7.74µm
_05873_,7.74µm
_07485_,7.74µm
_09362_,7.74µm
_10176_,7.74µm
_10793_,7.74µm
_11746_,7.74µm
_12448_,7.74µm
_13080_,7.74µm
_14281_,7.74µm
_14259_,7.72µm
_01108_,7.7µm
_01399_,7.7µm
_02336_,7.7µm
_03905_,7.7µm
_04856_,7.7µm
_06052_,7.7µm
_07002_,7.7µm
_07539_,7.7µm
_07966_,7.7µm
_07969_,7.7µm
_08180_,7.7µm
_08536_,7.7µm
_08757_,7.7µm
_09483_,7.7µm
_09786_,7.7µm
_13805_,7.7µm
_14431_,7.7µm
_04968_,7.695µm
_10188_,7.695µm
_00201_,7.685µm
_03819_,7.68µm
_05247_,7.68µm
_06035_,7.68µm
_07998_,7.68µm
_10432_,7.68µm
_13794_,7.68µm
_07695_,7.675µm
_00471_,7.66µm
_02183_,7.66µm
_03257_,7.66µm
_04088_,7.66µm
_04101_,7.66µm
_04673_,7.66µm
_06089_,7.66µm
_07462_,7.66µm
_08800_,7.66µm
_10518_,7.66µm
_11072_,7.66µm
_11541_,7.66µm
_11739_,7.66µm
_12796_,7.66µm
_13577_,7.66µm
_13999_,7.66µm
_14673_,7.66µm
_00079_,7.64µm
_01273_,7.64µm
_01495_,7.64µm
_01833_,7.64µm
_03731_,7.64µm
_04278_,7.64µm
_05562_,7.64µm
_06829_,7.64µm
_07056_,7.64µm
_07177_,7.64µm
_08077_,7.64µm
_09903_,7.64µm
_10194_,7.64µm
_11213_,7.64µm
_11597_,7.64µm
_11989_,7.64µm
_12606_,7.64µm
